school_name,campus_name,school_code,campus_code,district,district_code,school_type,school_nature,address,lng,lat,school_tel,student_count,class_count,teacher_count,school_scope,direct_middle_school,school_detail,communities_hj,communities_xhzr,community_count,year,visit_times
杭州市临安区清凉峰镇马啸小学,,2133000964,2133000964001,临安区,330112,小学,非民办,浙江省杭州市临安区清凉峰镇大鸪村桥头21号,118.990665,30.146427,0571-63620678,112,6,16,临安区清凉峰镇马啸片区,杭州市临安区清凉峰初级中学,马啸小学地处浙西北山区，浙皖交界之处，教育教学环境较好。学校校风学风淳朴，积极向上。学校办学理念是启蒙养正，明理成人。学校育人目标是：1.培养“会健体”的人：做一个身体健康的人，是为人做事最基本的，作为学校有责任教育学生正确健康的运动方法，教授他们必备的运动技能，让他们掌握自己喜欢的运动项目的同时，培养他们的运动精神和为人处世的品质。——结合排球特色；2.培养“会学习”的人：知道该学什么，知道该怎么学。有自己的学习计划，自主学习的过程把握重点；所学的知识能化为己用，熟练掌握。——结合学校的书法特色；3.培养“会生活”的人：学会生活中必要的技能，保持良好的生活习惯，到达身心健康，能传承发扬家乡的传统文化，坚定“爱家乡 爱祖国”的信念。,大鹄村;湖门村;浪广村;马啸居民组;马啸村;石长城村;玉屏村;浙川村,浙川村;浪广村;玉屏村;大鹄村;湖门村;马啸村;马啸居民组;石长城村,16,2026,0
杭州市临安区清凉峰镇颊口小学,,2133001982,2133001982001,临安区,330112,小学,非民办,浙江省杭州市临安区清凉峰镇颊口村桥东76号,119.034783,30.130943,0571—-63621101,231,8,23,清凉峰镇九都村、新都村、颊口村、颊口居民组、白果村、顺溪村、昱岭关村、杨溪村、新峰村、林竹村、鸠甫村,杭州市临安区清凉峰初级中学,临安区清凉峰镇颊口小学创办于1976年，属中小学合办，校名为颊口镇中心学校。1993年中小学分设，成立颊口镇中心小学，校址位于现在的临安区颊口镇颊口村桥西，下辖株柳完全小学、北坞小学、石朋小学、洙浪小学、下茆小学、桥东小学、阳干小学、前坑小学。2000年9月撤并株柳完小和7所村小后，学校迁至桥东村。2001年8月更名为临安市清凉峰镇颊口小学。学校占地面积5089平方米，建筑面积3194平方米，校园绿化面积1260平方米，办学规模为6个教学班。2015年9月清凉峰镇顺溪小学并入清凉峰镇颊口小学，下属三个校区：临安区清凉峰镇颊口小学中心、清凉峰镇颊口小学顺溪校区和清凉峰镇颊口小学白果校区。2019年7月31日清凉峰镇颊口小学改扩建项目正式动工，2020年8月顺溪、白果两个校区撤并，颊口小学新校舍于2020年9月顺利竣工并投入使用。2023年8月洲头小学撤并到颊口小学。学校办学条件优良，占地15亩，建设面积5600余平方米，绿化面积3000多平方米。建有崇学楼、崇俭楼、崇礼楼、多功能厅等建筑，180米塑胶田径场及相应体育运动设施。,白果村;颊口居民组;颊口村;九都村;林竹村;顺溪居民组;顺溪村;新峰村;新都村;杨溪村;昱岭关村;鸠甫村,九都村;新都村;颊口村;颊口居民组;白果村;顺溪村;昱岭关村,19,2026,0
杭州市临安区青山湖科技城第一小学,,2133001645,2133001645001,临安区,330112,小学,非民办,临安市青山湖街道鹤亭大街158号,119.820843,30.24681,15858111786,1726,39,100,蒋阳社区、鹤亭社区、朱村、研里村、青南村、科技大道以南的青山社区（南）的户籍生及符合条件的随迁子女。,杭州市临安区青山初级中学,杭州市临安区青山湖科技城第一小学位于青山湖（省级）科技城、青山湖街道内，创办于1958年。现有教师96人，班级数40个，学生1800余人。办学六十多年来，学校一直努力深化教育改革，加强师资队伍建设，是新城一所教学有质量，育人有特色，学生有特长的优质小学。学校围绕校训和办学目标主要开展“阳光校园”“智慧课堂”“责任教育”三大块工作，曾获得了浙江省首批全国学校体育工作示范学校、全国篮球特色学校、浙江省绿色学校、浙江省标准化学校、杭州市农村示范学校、杭州市德育先进集体、杭州市新课程实施重点联系学校、杭州市平安示范单位等荣誉。学校将继续全面推进素质教育，全面提升办学质量，为办人民满意教育而不懈努力。,和院;鹤亭路;恒伟江南佳苑;湖畔家园;蒋杨村;龙门家园;麓语湖苑;青中丽云府;青中街;青南村;青山印象府;青山居民组;青山村;青山湖红枫园;青山鹤岭小区;幸福家园;研里村;云杉郡园;朱村村,研里村;朱村村;青南村;青山湖红枫园;青山村;青山印象府;麓语湖苑;丽光城;研口村;蒋杨村;坎头村;青山鹤岭小区;幸福家园;龙门家园;蒋杨村;研口村;和院;坎头村;云杉郡园;恒伟江南佳苑;湖畔家园,40,2026,0
杭州市临安区青山湖科技城第二小学,,2133002179,2133002179001,临安区,330112,小学,非民办,杭州市临安区青山湖街道青山湖路27号,119.826578,30.251387,0571-56958066,1781,39,86,大园社区、研口社区、相府社区、案山社区、洞霄宫村的户籍生，及符合条件的流动人口随迁子女。,杭州市临安区青山湖科技初级中学,临安区青山湖科技城第二小学于创建于2019年3月，2020年8月新校区投入使用。现有个教学班29个，1294名学生，71位教师。其中杭州市教坛新秀3人，临安区教坛新秀5人，中小学高级教师2人，中小学一级教师22人。以一流的硬件设施，一流的师资团队为基础，在“培养乐探索、善合作、慧创造的灵动儿童”的育人目标指导下，全体教师坚持“真情陪伴 智慧共生”的办学理念，努力将青山湖科技城第二小学打造成一所城镇一流的小学。,翠紫苑;大园新城;洞霄宫村;坎头村;科技大道;朗香府;青山村;盛景蔚澜名邸;檀越府;蔚宸悦城;旭悦城;研口村,洞霄宫村;坎头村;星悦城;青山村;文西诚园;胜联村;青山家园;中天珺府;观唐花园;青山村;大园新城;檀越府;研口村;蔚宸悦城;青山村;翠紫苑;朗香府;盛景蔚澜名邸;恒福嘉城;研口村,32,2026,0
杭州市临安区潜川镇潜川小学,,2133001990,2133001990001,临安区,330112,小学,非民办,浙江省杭州市临安区潜川镇牧亭村下村169号,119.398824,30.09311,18989542808,143,6,13,潜川镇塔山村、城后村、 阔滩村、马山村、 海龙村、牧亭村、麻车埠村、青山殿村、中间桥村、沈家坞村范围内,杭州市临安区於潜第二初级中学,潜川小学地处临安区潜川镇牧亭村东北角，省道S208、县道万牧线分别从学校西面和南面穿境而过。潜川小学的前身是三所九年一贯制独立建制的中心学校，2009年於潜片初中学校布局调整，三所学校的初中部撤并到於潜二中，留下的小学部在体制上合并成一所学校，更名杭州市临安区潜川镇潜川小学，2016年8月学校迁建项目竣工，并投入使用，由此三个校区撤并搬迁至现在的新校区。,城后村;海龙村;阔滩村;麻车埠村;马山村;牧亭村;青山殿村;沈家坞村;塔山居民组;塔山村;中间桥村,塔山村;塔山居民组;城后村;阔滩村;马山村;海龙村;牧亭村;麻车埠村;青山殿村;中间桥村;沈家坞村,22,2026,0
杭州市临安区潜川镇乐平小学,,2133002122,2133002122001,临安区,330112,小学,非民办,临安区潜川镇乐平村青柴山22号,119.403577,30.013098,0571-58615528,149,6,14,临安区潜川镇乐平村；临安区潜川镇伍村村；临安区潜川镇西乐村；临安区潜川镇上沃村；临安区潜川镇外伍村；临安区潜川镇七坑村,杭州市临安区於潜第二初级中学,潜川镇乐平小学位于天目溪下游，在临安市的最南端，与桐庐县相毗邻。学校创办于一九二八年，距今已有90多年的历史。在这九十多年中，学校经历了风风雨雨，几经易名，于1984年被确定为乐平乡中心小学，1999年8月，全乡已撤并成一所小学。2009年9月由原来的所在地搬迁到原乐平中学（潜川镇乐平村青柴山22号），2011年9月更名为临安市潜川镇乐平小学，2017年9月更名为杭州市临安区潜川镇乐平小学。学校先后荣获临安市德育特色学校、艺术特色学校；临安区文明学校、禁毒示范学校、语言文字规范化学校；杭州市小班化实验学校；杭州市农村示范学校；杭州市足球特色学校；浙江省绿色学校；浙江省标准化学校等各类荣誉。,乐平居民组;乐平村;七坑村;上沃村;外伍村;伍村村;西乐村,西乐村;七坑村;乐平村;乐平居民组;外伍村;伍村村;上沃村,14,2026,0
杭州市临安区龙岗镇龙岗小学（本部）,,2133002870,2133002870001,临安区,330112,小学,非民办,浙江省杭州市临安区龙岗镇汤家湾村富民街叶家岭,119.128943,30.159479,63631147,273,12,31,龙岗镇户籍学生（原老龙岗地区适龄儿童，原大峡谷地区适龄儿童不算本学区）,杭州市临安区昌化初级中学,"龙岗小学坐落于临安的西部，于2003年迁入现址，学校占地面积16000平方米，校舍建筑面积6535平方米，体育运动场7200平方米。2023学年共有班级12个，学生287人，教职工26人，其中专任教师25人。
    校园布局合理，环境优美。学校以“厚德、睿智、健体、尚美”为校训，坚持德育为先，抓住育人过程中的每一个细节，努力把学生培养成善于观察、勤于思考、主动学习、情趣高尚的人。",百丈村;大峡谷村;华光潭村;华川村;郡沃村;林坑村;龙井村;龙井桥村;龙岗人家;龙岗居民组;龙岗街;龙锦苑;汤家湾村;桃花溪村;望湖村;无他村;五星村;仙人塘村;相见村;新溪新村;兴龙村;鱼跳村,无他村;兴龙村;汤家湾村;龙岗人家;龙岗街;龙岗居民组;龙锦苑;龙井村;林坑村;郡沃村;新溪新村;百丈村,34,2026,0
杭州市临安区玲珑小学,,2133002507,2133002507001,临安区,330112,小学,非民办,临安区玲珑街道夏禹桥村合庆132号 ,119.641857,30.189094,61071771,902,21,47,玲珑小学学区范围：玲珑街道的夏禹桥、高源、锦球、前山、桥岭、米积村的常住户口。,杭州市临安区天目初级中学,学校创始于1941年10月，名为凤亭方中心小学。经80余年的发展，现更名为：杭州市临安区玲珑小学。学校现有21个教学班，共有902名学生；有教职工48人，专任教师47人，其中有中高级职称教师36人，初级职称教师11人,高源村;恒福禹都;锦球村;米积村;前山村;桥岭村;夏禹桥村,,7,2026,0
杭州市临安区锦南小学,,2133001459,2133001459001,临安区,330112,小学,非民办,杭州市临安区锦南街道樟村,119.717221,30.178992,63766805,765,18,51,上甘、上畔、横岭、锦源、杨岱、柯家村的常住户口。,杭州市临安区天目初级中学,杭州市临安区锦南小学地处锦南街道，创办于1959年9月，原名为上甘公社完全小学。1976年增设初中部，1984年更名为上甘乡中心学校。2010年8月初中部并入天目初中，学校更名为临安市锦南小学。本校全称为杭州市临安区锦南小学，英文表述为Lin´an Jinnan primary school，简称为锦南小学；地址在临安区锦南街道上甘村樟村，邮政编码为311301。本校是隶属于杭州市临安区教育局的公益一类事业单位，是六年制小学全日制公办教育机构，具有独立法人资格。依照《中华人民共和国义务教育法》和教育行政部门的规定招收学生。办学规模约十八个班级。,横岭村;锦源村;柯家村;上甘村;上畔村;杨岱村,,6,2026,0
杭州市临安区横溪小学,,2133001799,2133001799001,临安区,330112,小学,非民办,临安区锦城街道横街村,119.665087,30.238112,0571-58688576,768,17,50,杭州市临安区锦城街道横街村、钱王铺村、青柯村、新溪桥村的常住户口,杭州市临安区锦城第四初级中学,"杭州市临安区横溪小学座落于距锦城城区五千米的临青线与显化线的交汇之处新溪古桥旁，交通十分便利。学校东北与苕溪相邻，东南面对风景优美的玲珑山，环境十分宜人，是求学求知的理想之处。
    学校现有17个教学班，师生800余人，其中约70%学生来自学区以外，是一所民工子女就读率很高的学校。
    学校在历任领导和全体教师的努力下，教育条件不断改善，办学设施日臻完善，育人环境日趋优美。现学校占地面积达9499.4平方米，其中绿化面积2460平方米，学校拥有200米环形和100米直道的田径场一个，水泥地面篮球场两个，排球场两个，学校建筑面积3511余平方米，教室基本配备多媒体，为学生的学习提供了良好的条件。",横街村;钱王铺村;青柯村;新溪村,,4,2026,0
杭州市临安区横畈小学,,2133001390,2133001390001,临安区,330112,小学,非民办,临安市横畈庆林街173号,119.753692,30.325771,13666639881,1010,24,53,安村村、庆北村、雅观村、泉口村、洪村村、潘联村、郎家村、孝村村、庆南村、白水涧村,"杭州市临安区天目初级中学,杭州市临安区青山初级中学",临安区横畈小学始建于清光绪三十一年(1905)临安县官立锦北学堂，是一所百年老校。2010年8月撤并潘洪、光明完小，合并横畈中学，成为现在的临安区横畈小学。现分南北二个校区，总面积约70亩，教学班24个，学生1010名，教职工53人。学校先后被评为浙江省农村标准化学校、浙江省卫生先进单位，浙江省心理健康教育合格站，杭州市农村示范学校，杭州市城乡均衡发展实验学校、杭州市绿色学校、杭州市示范资源教室。,安村村;白水涧山庄;白水涧村;横畈居民组;洪村村;郎家村;潘联村;庆北村;庆南村;泉口村;孝村村;雅观村,安村村;横畈居民组;庆北村;雅观村;泉口村;洪村村;潘联村;郎家村;孝村村;庆南村;白水涧村;白水涧山庄,24,2026,0
